move_id,item_code,qty
109,SECTIONAL,1
109,DINING_TBL,1
109,DINING_CHAIR,6
109,BAR_STOOL,2
109,BOOKCASE,3
109,DESK,1
109,OFFICE_CHAIR,2
109,FILE_CAB,1
109,FRIDGE,1
109,WASHER,1
109,DRYER,1
109,TV_40,2
109,TV_60,1
109,MIRROR_L,1
109,LAMP,4
109,RUG,3
110,BOX_S,32
110,BOX_M,44
110,BOX_L,27
110,BOX_WARD,5
110,MATTRESS,2
110,BED_FRAME,2
110,BOX_SPRING,1
110,DRESSER,2
110,NIGHTSTAND,4
110,COFFEE_TBL,1
110,END_TBL,3
110,SOFA_3S,1
110,DINING_TBL,1
110,DINING_CHAIR,7
110,BAR_STOOL,4
110,BOOKCASE,2
110,DESK,1
110,OFFICE_CHAIR,2
110,FRIDGE,1
110,WASHER,1
110,DRYER,1
110,TV_60,3
110,TV_75,1
110,ART_L,1
110,LAMP,3
110,RUG,4
110,SAFE_SM,1
111,BOX_S,20
111,BOX_M,30
111,BOX_L,14
111,BOX_WARD,7
111,MATTRESS,1
111,BED_FRAME,1
111,DRESSER,1
111,NIGHTSTAND,2
111,COFFEE_TBL,1
111,END_TBL,1
111,SOFA_3S,1
111,BOOKCASE,1
111,FRIDGE,1
111,TV_60,1
111,MIRROR_L,1
111,LAMP,4
111,RUG,2
111,TREADMILL,1
112,BOX_S,35
112,BOX_M,50
112,BOX_L,22
112,BOX_WARD,7
112,MATTRESS,1
112,BED_FRAME,1
112,DRESSER,2
112,NIGHTSTAND,2
112,COFFEE_TBL,1
112,END_TBL,1
112,SOFA_3S,1
112,DINING_TBL,1
112,DINING_CHAIR,8
112,BAR_STOOL,5
112,BOOKCASE,1
112,FILE_CAB,1
112,FRIDGE,1
112,WASHER,1
112,DRYER,1
112,DISHWASHER,1
112,TV_40,2
112,MIRROR_L,1
112,ART_L,3
112,LAMP,6
112,RUG,2
113,BOX_S,32
113,BOX_M,65
113,BOX_L,35
113,BOX_WARD,10
113,MATTRESS,2
113,BED_FRAME,2
113,BOX_SPRING,1
113,DRESSER,2
113,NIGHTSTAND,4
113,COFFEE_TBL,1
113,END_TBL,3
113,SOFA_3S,1
113,BOOKCASE,3
113,OFFICE_CHAIR,1
113,FRIDGE,1
113,WASHER,1
113,DRYER,1
113,DISHWASHER,1
113,TV_60,2
113,TV_40,2
113,ART_L,2
113,LAMP,7
113,RUG,1
114,BOX_S,63
114,BOX_M,91
114,BOX_L,59
114,BOX_WARD,14
114,MATTRESS,5
114,BED_FRAME,5
114,BOX_SPRING,4
114,DRESSER,6
114,NIGHTSTAND,10
114,COFFEE_TBL,1
114,END_TBL,1
114,SOFA_3S,1
114,DINING_TBL,1
114,DINING_CHAIR,6
114,BOOKCASE,2
114,FRIDGE,1
114,WASHER,1
114,DRYER,1
114,DISHWASHER,1
114,TV_40,1
114,TV_60,1
114,TV_75,1
114,MIRROR_L,1
114,LAMP,1
114,RUG,5
115,BOX_S,14
115,BOX_M,28
115,BOX_L,14
115,BOX_WARD,3
115,MATTRESS,1
115,BED_FRAME,1
115,DRESSER,1
115,NIGHTSTAND,2
115,COFFEE_TBL,1
115,END_TBL,2
115,SOFA_3S,1
115,BOOKCASE,1
115,DESK,1
115,OFFICE_CHAIR,1
115,FRIDGE,1
115,DISHWASHER,1
115,TV_75,1
115,TV_60,1
115,TV_40,1
115,ART_L,2
115,LAMP,5
115,RUG,1
115,SAFE_SM,1
116,BOX_S,36
116,BOX_M,77
116,BOX_L,35
116,BOX_WARD,3
116,MATTRESS,2
116,BED_FRAME,2
116,BOX_SPRING,2
116,DRESSER,2
116,NIGHTSTAND,5
116,END_TBL,2
116,SOFA_3S,1
116,DINING_TBL,1
116,DINING_CHAIR,6
116,BOOKCASE,3
116,DESK,1
116,FRIDGE,1
116,WASHER,1
116,DRYER,1
116,TV_40,1
116,TV_75,1
116,MIRROR_L,1
116,LAMP,2
116,RUG,2
117,BOX_S,26
117,BOX_M,36
117,BOX_L,32
117,BOX_WARD,3
117,MATTRESS,3
117,BED_FRAME,3
117,BOX_SPRING,3
117,DRESSER,3
117,NIGHTSTAND,7
117,COFFEE_TBL,1
117,END_TBL,1
117,SOFA_3S,1
117,SOFA_2S,1
117,DINING_TBL,1
117,DINING_CHAIR,5
117,BOOKCASE,3
117,DESK,1
117,OFFICE_CHAIR,2
117,FRIDGE,1
117,TV_75,1
117,ART_L,3
117,LAMP,6
117,RUG,2
118,BOX_S,21
118,BOX_M,34
118,BOX_L,20
118,BOX_WARD,1
118,MATTRESS,2
118,BED_FRAME,2
118,BOX_SPRING,1
118,DRESSER,2
118,NIGHTSTAND,5
118,COFFEE_TBL,1
118,END_TBL,2
118,SOFA_3S,1
118,SOFA_2S,1
118,DINING_TBL,1
118,DINING_CHAIR,7
118,BAR_STOOL,3
118,BOOKCASE,3
118,FRIDGE,1
118,DISHWASHER,1
118,TV_40,2
118,MIRROR_L,1
118,LAMP,4
118,RUG,1
119,BOX_S,46
119,BOX_M,79
119,BOX_L,55
119,BOX_WARD,9
119,MATTRESS,2
119,BED_FRAME,2
119,BOX_SPRING,2
119,DRESSER,3
119,NIGHTSTAND,3
119,COFFEE_TBL,1
119,END_TBL,2
119,SOFA_3S,1
119,DINING_TBL,1
119,DINING_CHAIR,5
119,BOOKCASE,2
119,DESK,1
119,OFFICE_CHAIR,1
119,FRIDGE,1
119,WASHER,1
119,DRYER,1
119,TV_40,1
119,TV_60,1
119,LAMP,1
119,RUG,2
120,BOX_S,33
120,BOX_M,67
120,BOX_L,31
120,BOX_WARD,7
120,MATTRESS,2
120,BED_FRAME,2
120,BOX_SPRING,1
120,DRESSER,2
120,NIGHTSTAND,4
120,COFFEE_TBL,1
120,END_TBL,1
120,SOFA_3S,1
120,DINING_TBL,1
120,DINING_CHAIR,6
120,BOOKCASE,2
120,DESK,1
120,OFFICE_CHAIR,1
120,FRIDGE,1
120,WASHER,1
120,DRYER,1
120,TV_40,2
120,LAMP,3
120,RUG,3
121,BOX_S,28
121,BOX_M,64
121,BOX_L,22
121,BOX_WARD,3
121,MATTRESS,3
121,BED_FRAME,3
121,BOX_SPRING,3
121,DRESSER,3
121,NIGHTSTAND,6
121,COFFEE_TBL,1
121,END_TBL,3
121,SOFA_3S,1
121,SECTIONAL,1
121,DINING_TBL,1
121,DINING_CHAIR,7
121,BOOKCASE,2
121,FILE_CAB,1
121,FRIDGE,1
121,WASHER,1
121,DRYER,1
121,DISHWASHER,1
121,TV_60,2
121,TV_40,1
121,TV_75,1
121,LAMP,4
121,RUG,2
122,BOX_S,22
122,BOX_M,36
122,BOX_L,36
122,BOX_WARD,4
122,MATTRESS,2
122,BED_FRAME,2
122,BOX_SPRING,2
122,DRESSER,3
122,NIGHTSTAND,4
122,COFFEE_TBL,1
122,END_TBL,2
122,SOFA_3S,1
122,SECTIONAL,1
122,DINING_TBL,1
122,DINING_CHAIR,7
122,BOOKCASE,2
122,DESK,1
122,OFFICE_CHAIR,1
122,FRIDGE,1
122,WASHER,1
122,DRYER,1
122,DISHWASHER,1
122,TV_75,1
122,TV_60,1
122,TV_40,2
122,LAMP,3
122,RUG,3
123,BOX_S,11
123,BOX_M,29
123,BOX_L,11
123,BOX_WARD,4
123,MATTRESS,2
123,BED_FRAME,2
123,DRESSER,2
123,NIGHTSTAND,4
123,COFFEE_TBL,1
123,END_TBL,1
123,SOFA_3S,1
123,BOOKCASE,2
123,DESK,1
123,OFFICE_CHAIR,1
123,FRIDGE,1
123,TV_75,1
123,TV_40,1
123,LAMP,5
123,RUG,3
124,BOX_S,60
124,BOX_M,67
124,BOX_L,42
124,BOX_WARD,9
124,MATTRESS,3
124,BED_FRAME,3
124,BOX_SPRING,3
124,DRESSER,3
124,NIGHTSTAND,5
124,END_TBL,2
124,SOFA_3S,1
124,SOFA_2S,1
124,BOOKCASE,2
124,DESK,2
124,OFFICE_CHAIR,1
124,FRIDGE,1
124,DISHWASHER,1
124,TV_40,3
124,ART_L,3
124,LAMP,4
124,RUG,5
125,BOX_S,37
125,BOX_M,35
125,BOX_L,31
125,BOX_WARD,10
125,MATTRESS,2
125,BED_FRAME,2
125,DRESSER,2
125,NIGHTSTAND,4
125,COFFEE_TBL,1
125,END_TBL,2
125,SOFA_3S,1
125,SOFA_2S,1
125,BOOKCASE,3
125,DESK,2
125,OFFICE_CHAIR,1
125,FRIDGE,1
125,DISHWASHER,1
125,TV_40,2
125,MIRROR_L,1
125,ART_L,2
125,LAMP,7
125,RUG,3
126,BOX_S,19
126,BOX_M,23
126,BOX_L,8
126,BOX_WARD,5
126,MATTRESS,1
126,BED_FRAME,1
126,DRESSER,2
126,NIGHTSTAND,1
126,COFFEE_TBL,1
126,END_TBL,3
126,SOFA_3S,1
126,SOFA_2S,1
126,BOOKCASE,1
126,DESK,1
126,OFFICE_CHAIR,1
126,FRIDGE,1
126,TV_60,1
126,TV_40,1
126,ART_L,3
126,LAMP,6
126,RUG,5
127,BOX_S,25
127,BOX_M,51
127,BOX_L,29
127,BOX_WARD,9
127,MATTRESS,1
127,BED_FRAME,1
127,BOX_SPRING,1
127,DRESSER,1
127,NIGHTSTAND,1
127,END_TBL,2
127,SOFA_3S,1
127,SOFA_2S,1
127,DINING_TBL,1
127,DINING_CHAIR,8
127,BOOKCASE,4
127,OFFICE_CHAIR,1
127,FILE_CAB,1
127,FRIDGE,1
127,WASHER,1
127,DRYER,1
127,TV_75,1
127,TV_40,2
127,MIRROR_L,1
127,LAMP,3
127,RUG,5
127,TREADMILL,1
128,BOX_S,30
128,BOX_M,46
128,BOX_L,43
128,BOX_WARD,7
128,MATTRESS,3
128,BED_FRAME,3
128,BOX_SPRING,3
128,DRESSER,3
128,NIGHTSTAND,5
128,COFFEE_TBL,1
128,END_TBL,2
128,SOFA_3S,1
128,SOFA_2S,1
128,DINING_TBL,1
128,DINING_CHAIR,8
128,BOOKCASE,1
128,DESK,1
128,OFFICE_CHAIR,1
128,FRIDGE,1
128,TV_60,1
128,TV_40,1
128,MIRROR_L,1
128,LAMP,6
128,RUG,2
129,BOX_S,55
129,BOX_M,88
129,BOX_L,53
129,BOX_WARD,7
129,MATTRESS,4
129,BED_FRAME,4
129,BOX_SPRING,3
129,DRESSER,4
129,NIGHTSTAND,9
129,END_TBL,1
129,SOFA_3S,1
129,SOFA_2S,1
129,DINING_TBL,1
129,DINING_CHAIR,8
129,BAR_STOOL,2
129,BOOKCASE,3
129,DESK,1
129,OFFICE_CHAIR,2
129,FRIDGE,1
129,WASHER,1
129,DRYER,1
129,DISHWASHER,1
129,TV_40,1
129,TV_60,1
129,TV_75,1
129,MIRROR_L,1
129,LAMP,2
129,RUG,4
130,BOX_S,21
130,BOX_M,20
130,BOX_L,19
130,BOX_WARD,5
130,MATTRESS,1
130,BED_FRAME,1
130,DRESSER,2
130,NIGHTSTAND,2
130,COFFEE_TBL,1
130,END_TBL,2
130,SOFA_3S,1
130,SOFA_2S,1
130,BOOKCASE,2
130,DESK,1
130,OFFICE_CHAIR,1
130,FRIDGE,1
130,DISHWASHER,1
130,TV_60,3
130,TV_40,1
130,MIRROR_L,1
130,LAMP,5
130,RUG,2
131,BOX_S,17
131,BOX_M,28
131,BOX_L,20
131,BOX_WARD,3
131,MATTRESS,1
131,BED_FRAME,1
131,BOX_SPRING,1
131,DRESSER,2
131,NIGHTSTAND,2
131,COFFEE_TBL,1
131,END_TBL,2
131,SOFA_3S,1
131,SOFA_2S,1
131,BOOKCASE,2
131,FILE_CAB,1
131,FRIDGE,1
131,DISHWASHER,1
131,TV_40,1
131,TV_60,1
131,ART_L,2
131,LAMP,4
131,RUG,1
132,BOX_S,40
132,BOX_M,48
132,BOX_L,30
132,BOX_WARD,5
132,MATTRESS,2
132,BED_FRAME,2
132,BOX_SPRING,2
132,DRESSER,3
132,NIGHTSTAND,4
132,COFFEE_TBL,1
132,END_TBL,2
132,SOFA_3S,1
132,SECTIONAL,1
132,BOOKCASE,1
132,DESK,1
132,OFFICE_CHAIR,1
132,FILE_CAB,1
132,FRIDGE,1
132,WASHER,1
132,DRYER,1
132,DISHWASHER,1
132,TV_40,2
132,MIRROR_L,1
132,LAMP,8
132,RUG,4
133,BOX_S,25
133,BOX_M,58
133,BOX_L,21
133,BOX_WARD,4
133,MATTRESS,1
133,BED_FRAME,1
133,DRESSER,2
133,NIGHTSTAND,2
133,COFFEE_TBL,1
133,END_TBL,2
133,SOFA_3S,1
133,BOOKCASE,1
133,DESK,1
133,OFFICE_CHAIR,1
133,FRIDGE,1
133,TV_40,2
133,TV_60,1
133,MIRROR_L,1
133,ART_L,3
133,LAMP,5
133,RUG,3
134,BOX_S,29
134,BOX_M,40
134,BOX_L,35
134,BOX_WARD,7
134,MATTRESS,1
134,BED_FRAME,1
134,DRESSER,1
134,NIGHTSTAND,1
134,COFFEE_TBL,1
134,END_TBL,1
134,SOFA_3S,1
134,DINING_TBL,1
134,DINING_CHAIR,7
134,BOOKCASE,3
134,DESK,1
134,OFFICE_CHAIR,1
134,FILE_CAB,1
134,FRIDGE,1
134,DISHWASHER,1
134,TV_60,3
134,MIRROR_L,1
134,LAMP,5
135,BOX_S,16
135,BOX_M,31
135,BOX_L,13
135,BOX_WARD,2
135,MATTRESS,1
135,BED_FRAME,1
135,BOX_SPRING,1
135,DRESSER,1
135,NIGHTSTAND,3
135,COFFEE_TBL,1
135,END_TBL,3
135,SOFA_3S,1
135,BOOKCASE,1
135,FRIDGE,1
135,WASHER,1
135,DRYER,1
135,DISHWASHER,1
135,TV_60,3
135,MIRROR_L,1
135,LAMP,3
135,RUG,6
135,TREADMILL,1
136,BOX_S,22
136,BOX_M,25
136,BOX_L,25
136,BOX_WARD,6
136,MATTRESS,1
136,BED_FRAME,1
136,BOX_SPRING,1
136,DRESSER,1
136,NIGHTSTAND,2
136,COFFEE_TBL,1
136,END_TBL,2
136,SOFA_3S,1
136,DINING_TBL,1
136,DINING_CHAIR,5
136,BOOKCASE,3
136,DESK,2
136,OFFICE_CHAIR,1
136,FRIDGE,1
136,WASHER,1
136,DRYER,1
136,DISHWASHER,1
136,TV_40,2
136,LAMP,4
136,RUG,3
137,BOX_S,63
137,BOX_M,88
137,BOX_L,44
137,BOX_WARD,16
137,MATTRESS,4
137,BED_FRAME,4
137,BOX_SPRING,4
137,DRESSER,5
137,NIGHTSTAND,9
137,END_TBL,3
137,SOFA_3S,1
137,SOFA_2S,1
137,DINING_TBL,1
137,DINING_CHAIR,8
137,BOOKCASE,2
137,FRIDGE,1
137,WASHER,1
137,DRYER,1
137,TV_75,1
137,TV_40,2
137,MIRROR_L,1
137,LAMP,4
137,RUG,5
138,BOX_S,33
138,BOX_M,60
138,BOX_L,21
138,BOX_WARD,5
138,MATTRESS,3
138,BED_FRAME,3
138,BOX_SPRING,2
138,DRESSER,3
138,NIGHTSTAND,7
138,COFFEE_TBL,1
138,END_TBL,3
138,SOFA_3S,1
138,DINING_TBL,1
138,DINING_CHAIR,7
138,BAR_STOOL,5
138,BOOKCASE,1
138,DESK,1
138,OFFICE_CHAIR,1
138,FRIDGE,1
138,TV_40,3
138,TV_60,1
138,ART_L,2
138,LAMP,4
138,RUG,2
139,BOX_S,28
139,BOX_M,40
139,BOX_L,27
139,BOX_WARD,3
139,MATTRESS,1
139,BED_FRAME,1
139,DRESSER,1
139,NIGHTSTAND,2
139,COFFEE_TBL,1
139,END_TBL,1
139,SOFA_3S,1
139,DINING_TBL,1
139,DINING_CHAIR,8
139,BAR_STOOL,2
139,BOOKCASE,3
139,DESK,1
139,OFFICE_CHAIR,1
139,FRIDGE,1
139,WASHER,1
139,DRYER,1
139,DISHWASHER,1
139,TV_40,2
139,LAMP,4
139,RUG,1
140,BOX_S,36
140,BOX_M,80
140,BOX_L,48
140,BOX_WARD,6
140,MATTRESS,2
140,BED_FRAME,2
140,BOX_SPRING,2
140,DRESSER,2
140,NIGHTSTAND,5
140,COFFEE_TBL,1
140,END_TBL,2
140,SOFA_3S,1
140,SOFA_2S,1
140,DINING_TBL,1
140,DINING_CHAIR,5
140,BOOKCASE,2
140,DESK,1
140,OFFICE_CHAIR,1
140,FRIDGE,1
140,WASHER,1
140,DRYER,1
140,TV_60,1
140,LAMP,4
140,RUG,2
141,BOX_S,20
141,BOX_M,43
141,BOX_L,19
141,BOX_WARD,3
141,MATTRESS,1
141,BED_FRAME,1
141,BOX_SPRING,1
141,DRESSER,1
141,NIGHTSTAND,3
141,COFFEE_TBL,1
141,END_TBL,2
141,SOFA_3S,1
141,BOOKCASE,1
141,DESK,1
141,OFFICE_CHAIR,1
141,FRIDGE,1
141,DISHWASHER,1
141,TV_60,1
141,TV_40,2
141,MIRROR_L,1
141,ART_L,3
141,LAMP,3
141,RUG,2
142,BOX_S,23
142,BOX_M,66
142,BOX_L,31
142,BOX_WARD,6
142,MATTRESS,2
142,BED_FRAME,2
142,BOX_SPRING,2
142,DRESSER,2
142,NIGHTSTAND,4
142,COFFEE_TBL,1
142,END_TBL,1
142,SOFA_3S,1
142,SECTIONAL,1
142,DINING_TBL,1
142,DINING_CHAIR,6
142,BOOKCASE,1
142,DESK,1
142,OFFICE_CHAIR,2
142,FILE_CAB,1
142,FRIDGE,1
142,WASHER,1
142,DRYER,1
142,DISHWASHER,1
142,TV_60,2
142,TV_40,2
142,LAMP,4
142,RUG,1
143,BOX_S,25
143,BOX_M,42
143,BOX_L,22
143,BOX_WARD,9
143,MATTRESS,2
143,BED_FRAME,2
143,BOX_SPRING,1
143,DRESSER,3
143,NIGHTSTAND,3
143,COFFEE_TBL,1
143,END_TBL,2
143,SOFA_3S,1
143,DINING_TBL,1
143,DINING_CHAIR,8
143,BOOKCASE,1
143,FILE_CAB,1
143,FRIDGE,1
143,TV_40,2
143,TV_60,1
143,TV_75,1
143,ART_L,3
143,LAMP,7
143,RUG,2
143,SAFE_SM,1
144,BOX_S,35
144,BOX_M,43
144,BOX_L,24
144,BOX_WARD,3
144,MATTRESS,2
144,BED_FRAME,2
144,BOX_SPRING,1
144,DRESSER,2
144,NIGHTSTAND,3
144,COFFEE_TBL,1
144,END_TBL,2
144,SOFA_3S,1
144,SOFA_2S,1
144,DINING_TBL,1
144,DINING_CHAIR,6
144,DESK,1
144,FRIDGE,1
144,TV_60,1
144,TV_40,1
144,ART_L,3
144,LAMP,1
144,RUG,1
144,SAFE_SM,1
145,BOX_S,45
145,BOX_M,89
145,BOX_L,44
145,BOX_WARD,5
145,MATTRESS,3
145,BED_FRAME,3
145,BOX_SPRING,2
145,DRESSER,4
145,NIGHTSTAND,7
145,COFFEE_TBL,1
145,END_TBL,1
145,SOFA_3S,1
145,DINING_TBL,1
145,DINING_CHAIR,10
145,BOOKCASE,1
145,FRIDGE,1
145,WASHER,1
145,DRYER,1
145,TV_40,2
145,LAMP,4
145,RUG,4
145,PIANO_UP,1
146,BOX_S,43
146,BOX_M,57
146,BOX_L,31
146,BOX_WARD,8
146,MATTRESS,2
146,BED_FRAME,2
146,BOX_SPRING,1
146,DRESSER,3
146,NIGHTSTAND,3
146,COFFEE_TBL,1
146,END_TBL,2
146,SOFA_3S,1
146,SOFA_2S,1
146,DINING_TBL,1
146,DINING_CHAIR,6
146,BAR_STOOL,3
146,BOOKCASE,1
146,DESK,1
146,OFFICE_CHAIR,1
146,FRIDGE,1
146,WASHER,1
146,DRYER,1
146,DISHWASHER,1
146,TV_60,2
146,LAMP,4
146,RUG,3
147,BOX_S,36
147,BOX_M,62
147,BOX_L,33
147,BOX_WARD,5
147,MATTRESS,2
147,BED_FRAME,2
147,BOX_SPRING,2
147,DRESSER,3
147,NIGHTSTAND,4
147,END_TBL,1
147,SOFA_3S,1
147,DINING_TBL,1
147,DINING_CHAIR,8
147,BOOKCASE,3
147,FRIDGE,1
147,WASHER,1
147,DRYER,1
147,DISHWASHER,1
147,TV_60,2
147,TV_40,1
147,LAMP,4
147,RUG,2
148,BOX_S,14
148,BOX_M,24
148,BOX_L,12
148,BOX_WARD,1
148,MATTRESS,1
148,BED_FRAME,1
148,DRESSER,1
148,NIGHTSTAND,1
148,COFFEE_TBL,1
148,END_TBL,1
148,SOFA_3S,1
148,SOFA_2S,1
148,BOOKCASE,2
148,FRIDGE,1
148,TV_40,2
148,LAMP,2
148,RUG,2
148,SAFE_SM,1
149,BOX_S,38
149,BOX_M,62
149,BOX_L,24
149,BOX_WARD,5
149,MATTRESS,2
149,BED_FRAME,2
149,BOX_SPRING,2
149,DRESSER,2
149,NIGHTSTAND,4
149,END_TBL,2
149,SOFA_3S,1
149,DINING_TBL,1
149,DINING_CHAIR,6
149,BOOKCASE,1
149,DESK,1
149,OFFICE_CHAIR,1
149,FRIDGE,1
149,WASHER,1
149,DRYER,1
149,DISHWASHER,1
149,TV_60,1
149,TV_75,1
149,ART_L,3
149,LAMP,3
149,RUG,3
150,BOX_S,11
150,BOX_M,32
150,BOX_L,15
150,BOX_WARD,3
150,MATTRESS,2
150,BED_FRAME,2
150,BOX_SPRING,2
150,DRESSER,2
150,NIGHTSTAND,4
150,COFFEE_TBL,1
150,END_TBL,3
150,SOFA_3S,1
150,BOOKCASE,2
150,FILE_CAB,1
150,FRIDGE,1
150,TV_75,1
150,TV_60,3
150,MIRROR_L,1
150,LAMP,3
150,RUG,3
151,BOX_S,42
151,BOX_M,84
151,BOX_L,40
151,BOX_WARD,5
151,MATTRESS,3
151,BED_FRAME,3
151,BOX_SPRING,3
151,DRESSER,3
151,NIGHTSTAND,5
151,COFFEE_TBL,1
151,END_TBL,3
151,SOFA_3S,1
151,SOFA_2S,1
151,DINING_TBL,1
151,DINING_CHAIR,5
151,BOOKCASE,1
151,FRIDGE,1
151,WASHER,1
151,DRYER,1
151,DISHWASHER,1
151,TV_40,2
151,ART_L,2
151,LAMP,6
151,RUG,2
152,BOX_S,34
152,BOX_M,58
152,BOX_L,43
152,BOX_WARD,6
152,MATTRESS,2
152,BED_FRAME,2
152,BOX_SPRING,1
152,DRESSER,3
152,NIGHTSTAND,4
152,COFFEE_TBL,1
152,END_TBL,2
152,SOFA_3S,1
152,SOFA_2S,1
152,DINING_TBL,1
152,DINING_CHAIR,6
152,BOOKCASE,2
152,DESK,1
152,OFFICE_CHAIR,1
152,FRIDGE,1
152,WASHER,1
152,DRYER,1
152,DISHWASHER,1
152,TV_40,1
152,TV_60,3
152,ART_L,2
152,LAMP,6
152,RUG,4
153,BOX_S,29
153,BOX_M,62
153,BOX_L,25
153,BOX_WARD,6
153,MATTRESS,1
153,BED_FRAME,1
153,BOX_SPRING,1
153,DRESSER,1
153,NIGHTSTAND,2
153,END_TBL,3
153,BOOKCASE,3
153,DESK,1
153,FRIDGE,1
153,TV_40,1
153,MIRROR_L,1
153,LAMP,4
153,RUG,5
154,BOX_S,20
154,BOX_M,24
154,BOX_L,12
154,BOX_WARD,3
154,MATTRESS,1
154,BED_FRAME,1
154,BOX_SPRING,1
154,DRESSER,1
154,NIGHTSTAND,3
154,END_TBL,2
154,BOOKCASE,1
154,FRIDGE,1
154,TV_40,1
154,MIRROR_L,1
154,LAMP,5
154,RUG,2
155,BOX_S,32
155,BOX_M,58
155,BOX_L,24
155,BOX_WARD,6
155,MATTRESS,2
155,BED_FRAME,2
155,BOX_SPRING,2
155,DRESSER,3
155,NIGHTSTAND,5
155,COFFEE_TBL,1
155,END_TBL,2
155,SOFA_3S,1
155,SOFA_2S,1
155,SECTIONAL,1
155,DINING_TBL,1
155,DINING_CHAIR,9
155,BAR_STOOL,3
155,BOOKCASE,2
155,DESK,1
155,FRIDGE,1
155,WASHER,1
155,DRYER,1
155,DISHWASHER,1
155,TV_40,4
155,ART_L,2
155,LAMP,3
155,RUG,2
156,BOX_S,43
156,BOX_M,65
156,BOX_L,31
156,BOX_WARD,5
156,MATTRESS,3
156,BED_FRAME,3
156,BOX_SPRING,3
156,DRESSER,3
156,NIGHTSTAND,6
156,COFFEE_TBL,1
156,END_TBL,1
156,SOFA_3S,1
156,SECTIONAL,1
156,BOOKCASE,2
156,OFFICE_CHAIR,1
156,FRIDGE,1
156,WASHER,1
156,DRYER,1
156,DISHWASHER,1
156,TV_60,1
156,MIRROR_L,1
156,ART_L,2
156,LAMP,2
156,RUG,2
157,BOX_S,29
157,BOX_M,56
157,BOX_L,22
157,BOX_WARD,3
157,MATTRESS,2
157,BED_FRAME,2
157,BOX_SPRING,2
157,DRESSER,2
157,NIGHTSTAND,4
157,END_TBL,3
157,SOFA_3S,1
157,SOFA_2S,1
157,BOOKCASE,1
157,DESK,1
157,OFFICE_CHAIR,1
157,FRIDGE,1
157,WASHER,1
157,DRYER,1
157,DISHWASHER,1
157,TV_60,2
157,ART_L,3
157,LAMP,5
157,RUG,3
158,BOX_S,18
158,BOX_M,34
158,BOX_L,19
158,BOX_WARD,5
158,MATTRESS,1
158,BED_FRAME,1
158,BOX_SPRING,1
158,DRESSER,1
158,NIGHTSTAND,2
158,COFFEE_TBL,1
158,END_TBL,2
158,BOOKCASE,2
158,FRIDGE,1
158,TV_40,1
158,ART_L,2
158,LAMP,4
158,RUG,2
158,PIANO_UP,1
159,BOX_S,21
159,BOX_M,50
159,BOX_L,31
159,BOX_WARD,5
159,MATTRESS,2
159,BED_FRAME,2
159,BOX_SPRING,1
159,DRESSER,2
159,NIGHTSTAND,5
159,COFFEE_TBL,1
159,END_TBL,2
159,SOFA_3S,1
159,DINING_TBL,1
159,DINING_CHAIR,5
159,BAR_STOOL,4
159,BOOKCASE,2
159,DESK,1
159,OFFICE_CHAIR,1
159,FRIDGE,1
159,DISHWASHER,1
159,TV_60,2
159,TV_75,1
159,MIRROR_L,1
159,ART_L,2
159,LAMP,4
159,RUG,1
160,BOX_S,38
160,BOX_M,68
160,BOX_L,42
160,BOX_WARD,9
160,MATTRESS,3
160,BED_FRAME,3
160,BOX_SPRING,3
160,DRESSER,3
160,NIGHTSTAND,7
160,END_TBL,2
160,SOFA_3S,1
160,BOOKCASE,1
160,FRIDGE,1
160,WASHER,1
160,DRYER,1
160,DISHWASHER,1
160,TV_60,1
160,ART_L,2
160,LAMP,4
160,RUG,1
161,BOX_S,16
161,BOX_M,38
161,BOX_L,17
161,MATTRESS,2
161,BED_FRAME,2
161,BOX_SPRING,2
161,DRESSER,2
161,NIGHTSTAND,4
161,COFFEE_TBL,1
161,END_TBL,2
161,SOFA_3S,1
161,BOOKCASE,3
161,DESK,1
161,OFFICE_CHAIR,1
161,FRIDGE,1
161,TV_40,2
161,MIRROR_L,1
161,ART_L,2
161,LAMP,3
161,RUG,3
162,BOX_S,17
162,BOX_M,39
162,BOX_L,23
162,BOX_WARD,4
162,MATTRESS,1
162,BED_FRAME,1
162,DRESSER,2
162,NIGHTSTAND,1
162,COFFEE_TBL,1
162,END_TBL,1
162,SOFA_3S,1
162,SOFA_2S,1
162,BOOKCASE,3
162,OFFICE_CHAIR,1
162,FILE_CAB,1
162,FRIDGE,1
162,TV_60,1
162,TV_40,2
162,LAMP,6
162,RUG,4
163,BOX_S,10
163,BOX_M,21
163,BOX_L,10
163,BOX_WARD,1
163,MATTRESS,1
163,BED_FRAME,1
163,BOX_SPRING,1
163,DRESSER,2
163,NIGHTSTAND,3
163,COFFEE_TBL,1
163,END_TBL,1
163,SOFA_3S,1
163,SOFA_2S,1
163,BOOKCASE,2
163,DESK,2
163,OFFICE_CHAIR,1
163,FILE_CAB,1
163,FRIDGE,1
163,TV_40,1
163,TV_60,2
163,MIRROR_L,1
163,ART_L,4
163,LAMP,7
163,RUG,2
164,BOX_S,28
164,BOX_M,38
164,BOX_L,30
164,BOX_WARD,6
164,MATTRESS,1
164,BED_FRAME,1
164,BOX_SPRING,1
164,DRESSER,1
164,NIGHTSTAND,2
164,COFFEE_TBL,1
164,END_TBL,2
164,SOFA_3S,1
164,SECTIONAL,1
164,DINING_TBL,1
